Ticket ID,Customer ID,Order ID,Customer Query,Query Category,Sentiment,Priority,Created Date,Resolution Status,Escalation Status
TKT-106957,CUST-10838,ORD-201653,My card on file was charged 299 but I cancelled my plan last week. Refund needed ASAP.,Billing,Negative,urgent,2026-06-22,in_progress,No
TKT-106958,CUST-16925,ORD-208757,I want to merge my old profile with my new one. Both are under Taylor Vance.,Account,Negative,urgent,2026-06-14,escalated,Yes
TKT-106959,CUST-14870,ORD-564810,I forgot my password and the reset email is not arriving. My email is jamie.wilson@example.com.,Account,Negative,low,2026-06-24,in_progress,No
TKT-106960,CUST-11902,ORD-991890,How do I enable two-factor authentication (2FA) on my Android Tablet? I want to secure my account.,Account,Positive,medium,2026-06-14,resolved,No
TKT-106961,CUST-12676,ORD-331028,Is Ultra Smartwatch v2 compatible with Mac and Windows? I plan to use it on my Windows Desktop.,Product,Negative,high,2026-06-19,escalated,Yes
TKT-106962,CUST-17410,ORD-921827,How do I configure the firmware update on the 4K HDR Monitor? I'm getting a connection failure.,Technical,Positive,high,2026-06-30,resolved,No
TKT-106963,CUST-19095,ORD-411317,"The delivery status for order ORD-411317 says delivered, but I haven't received anything at my home in Urbana.",Shipping,Negative,low,2026-06-17,new,No
TKT-106964,CUST-10339,ORD-241833,Someone tried to access my profile from a different location. Can you verify my login history?,Account,Negative,high,2026-06-05,escalated,Yes
TKT-106965,CUST-18629,ORD-796214,Why was my account charged 299? I didn't purchase anything recently. Order reference is ORD-796214.,Billing,Positive,high,2026-06-16,new,No
TKT-106966,CUST-10702,ORD-529029,Is Ultra Smartwatch v2 compatible with Mac and Windows? I plan to use it on my iPad Air.,Product,Negative,high,2026-06-12,in_progress,No
TKT-106967,CUST-18451,ORD-330139,Why was my account charged 349? I didn't purchase anything recently. Order reference is ORD-330139.,Billing,Neutral,medium,2026-06-08,escalated,Yes
TKT-106968,CUST-13522,ORD-784480,where is my package? the tracking for order ord-784480 has not updated in 3 days. it was supposed to ship to kansas city.,Shipping,Neutral,low,2026-06-11,in_progress,No
TKT-106969,CUST-12041,ORD-890917,"The delivery status for order ORD-890917 says delivered, but I haven't received anything at my home in Queens.",Shipping,Positive,low,2026-06-30,resolved,No
TKT-106970,CUST-11829,ORD-286889,Where is my package? The tracking for order ORD-286889 has not updated in 3 days. It was supposed to ship to Zion.,Shipping,Negative,high,2026-06-11,resolved,No
TKT-106971,CUST-11283,ORD-350154,I received a notification that order ORD-350154 was returned to sender. Why did that happen?,Shipping,Neutral,high,2026-06-22,escalated,Yes
TKT-106972,CUST-11702,ORD-415770,I need to update my billing address from Yonkers to my new home. Can you help me?,Billing,Negative,high,2026-06-12,pending,No
TKT-106973,CUST-17175,ORD-465270,How do I clean and maintain my Ultra Smartwatch v2? The user guide doesn't explain this well.,Product,Negative,low,2026-06-28,escalated,Yes
TKT-106974,CUST-12078,ORD-867449,how do i enable two-factor authentication (2fa) on my macbook pro m2? i want to secure my account.,Account,Negative,high,2026-06-30,resolved,No
TKT-106975,CUST-12916,ORD-593115,Is Secure Router Pro compatible with Mac and Windows? I plan to use it on my Dell XPS 13. please assist asap.,Product,Positive,urgent,2026-06-19,in_progress,No
TKT-106976,CUST-11525,ORD-477118,I want to merge my old profile with my new one. Both are under Daniel Johnson.,Account,Negative,urgent,2026-07-01,new,No
TKT-106977,CUST-17658,ORD-503040,I want to merge my old profile with my new one. Both are under Matthew Green.,Account,Negative,high,2026-06-11,new,No
TKT-106978,CUST-10621,ORD-384048,I need to change my registered email from zachary.martinez@example.com to another address.,Account,Negative,high,2026-06-18,resolved,No
TKT-106979,CUST-17583,ORD-985408,I'm experiencing slow speeds in Urbana using Samsung Galaxy S23. Is there an outage in my area?,Technical,Negative,urgent,2026-06-15,resolved,No
TKT-106980,CUST-12618,ORD-316875,Can you tell me the physical dimensions and weight of 4K HDR Monitor? I want to make sure it fits my desk.,Product,Positive,low,2026-06-20,in_progress,No
TKT-106981,CUST-17369,ORD-160898,How do I clean and maintain my Eco Charging Pad? The user guide doesn't explain this well.,Product,Negative,urgent,2026-06-07,in_progress,No
TKT-106982,CUST-12200,ORD-202547,Can you help me debug the sync issue on Samsung Galaxy S23? It shows database error ERR_RESOURCE_NOT_FOUND_404 constantly.,Technical,Neutral,urgent,2026-06-10,escalated,Yes
TKT-106983,CUST-18708,ORD-716333,Someone tried to access my profile from a different location. Can you verify my login history?,Account,Positive,medium,2026-06-12,pending,No
TKT-106984,CUST-12712,ORD-534819,i am requesting a refund for order ord-534819 since the product arrived damaged. the total amount was $299.,Billing,Negative,medium,2026-06-26,pending,No
TKT-106985,CUST-18195,ORD-454124,My card on file was charged 129 but I cancelled my plan last week. Refund needed ASAP.,Billing,Positive,urgent,2026-06-25,new,No
TKT-106986,CUST-13716,ORD-242948,How do I configure the firmware update on the Quantum Laptop 15? I'm getting a connection failure.,Technical,Neutral,urgent,2026-06-22,pending,No
TKT-106987,CUST-13930,ORD-343758,I want to compare Quantum Laptop 15 with other models. What are the key advantages of this version?,Product,Positive,high,2026-06-08,pending,No
TKT-106988,CUST-17450,ORD-197185,Can you help me debug the sync issue on Dell XPS 13? It shows database error ERR_INVALID_LICENSE_KEY constantly.,Technical,Positive,high,2026-06-16,in_progress,No
TKT-106989,CUST-12291,ORD-940171,Where is my package? The tracking for order ORD-940171 has not updated in 3 days. It was supposed to ship to Raleigh.,Shipping,Neutral,low,2026-06-13,pending,No
TKT-106990,CUST-14157,ORD-403957,Where is my package? The tracking for order ORD-403957 has not updated in 3 days. It was supposed to ship to Austin.,Shipping,Positive,urgent,2026-06-27,pending,No
TKT-106991,CUST-14449,ORD-810920,how long does shipping to zion take for the 4k hdr monitor? i need it before friday.,Shipping,Positive,urgent,2026-06-04,pending,No
TKT-106992,CUST-17153,ORD-417980,Why was my account charged 129? I didn't purchase anything recently. Order reference is ORD-417980.,Billing,Neutral,high,2026-06-28,escalated,Yes
TKT-106993,CUST-14272,ORD-922006,Does Eco Charging Pad support integration with Android Tablet? I couldn't find this spec in the manual.,Product,Neutral,high,2026-06-06,pending,No
TKT-106994,CUST-13925,ORD-446945,"The delivery status for order ORD-446945 says delivered, but I haven't received anything at my home in El Paso.",Shipping,Neutral,high,2026-06-25,in_progress,No
TKT-106995,CUST-15171,ORD-701103,My Android Tablet is throwing error ERR_SSL_HANDSHAKE_FAILED when trying to connect to the server. Please help.,Technical,Negative,urgent,2026-06-02,new,No
TKT-106996,CUST-16359,ORD-617252,My card on file was charged 49 but I cancelled my plan last week. Refund needed ASAP.,Billing,Neutral,urgent,2026-06-16,pending,No
TKT-106997,CUST-19321,ORD-283684,How do I clean and maintain my Secure Router Pro? The user guide doesn't explain this well.,Product,Positive,urgent,2026-06-08,in_progress,No
TKT-106998,CUST-14660,ORD-574360,I cannot change my username. It keeps saying invalid format. Please help.,Account,Positive,low,2026-07-01,in_progress,No
TKT-106999,CUST-10628,ORD-141394,I need to change my registered email from victor.zimmerman@example.com to another address.,Account,Neutral,low,2026-06-15,new,No
TKT-107000,CUST-17194,ORD-623162,I am looking at 4K HDR Monitor and wanted to know if it comes with a warranty. What does the warranty cover?,Product,Neutral,medium,2026-07-01,resolved,No
TKT-107001,CUST-19557,ORD-503513,I forgot my password and the reset email is not arriving. My email is taylor.baker@example.com.,Account,Negative,urgent,2026-06-09,in_progress,No
TKT-107002,CUST-17446,ORD-617062,I am unable to login on my iPhone 14 Pro. It keeps spinning and says ERR_SSL_HANDSHAKE_FAILED.,Technical,Neutral,medium,2026-06-27,new,No
TKT-107003,CUST-10323,ORD-225117,How do I clean and maintain my Noise-Cancelling Bud S? The user guide doesn't explain this well.,Product,Neutral,medium,2026-06-23,escalated,Yes
TKT-107004,CUST-11424,ORD-385464,I am unable to login on my Dell XPS 13. It keeps spinning and says ERR_INVALID_LICENSE_KEY.,Technical,Positive,low,2026-06-16,in_progress,No
TKT-107005,CUST-15924,ORD-434985,I was billed twice for my subscription. The invoice shows ORD-434985 for 599 but I only authorized one charge.,Billing,Negative,urgent,2026-07-02,in_progress,No
TKT-107006,CUST-10323,ORD-569982,"Hi, I noticed a double charge of $299 on my credit card for order ORD-569982. Can you please issue a refund?",Billing,Positive,high,2026-06-07,pending,No
TKT-107007,CUST-10864,ORD-988491,Why was my account charged 199? I didn't purchase anything recently. Order reference is ORD-988491.,Billing,Positive,medium,2026-06-02,new,No
TKT-107008,CUST-19403,ORD-124734,Why was my account charged 599? I didn't purchase anything recently. Order reference is ORD-124734.,Billing,Neutral,high,2026-06-11,pending,No
TKT-107009,CUST-15263,ORD-591039,I am unable to login on my Samsung Galaxy S23. It keeps spinning and says ERR_AUTH_FAILED_401. please assist asap.,Technical,Neutral,low,2026-06-05,resolved,No
TKT-107010,CUST-14147,ORD-671989,Can you tell me the physical dimensions and weight of Pro Headphones X? I want to make sure it fits my desk.,Product,Neutral,urgent,2026-06-11,escalated,Yes
TKT-107011,CUST-12273,ORD-477684,I received a notification that order ORD-477684 was returned to sender. Why did that happen?,Shipping,Neutral,medium,2026-06-07,escalated,Yes
TKT-107012,CUST-13350,ORD-373966,I want to compare Quantum Laptop 15 with other models. What are the key advantages of this version?,Product,Positive,low,2026-06-18,new,No
TKT-107013,CUST-15807,ORD-284492,My order ORD-284492 was shipped via express delivery but it's delayed. Can I get a shipping fee refund?,Shipping,Neutral,medium,2026-06-09,in_progress,No
TKT-107014,CUST-19938,ORD-418263,Can you help me debug the sync issue on Samsung Galaxy S23? It shows database error ERR_INVALID_LICENSE_KEY constantly.,Technical,Positive,high,2026-06-07,resolved,No
TKT-107015,CUST-12367,ORD-920216,I ordered Secure Router Pro but the delivery address is incorrect. Can I change it to Fort Worth?,Shipping,Neutral,medium,2026-06-30,new,No
TKT-107016,CUST-19725,ORD-251072,I want to merge my old profile with my new one. Both are under Matthew Williams.,Account,Positive,medium,2026-06-04,new,No
TKT-107017,CUST-16137,ORD-726222,How do I enable two-factor authentication (2FA) on my Windows Desktop? I want to secure my account.,Account,Negative,high,2026-06-07,resolved,No
TKT-107018,CUST-12140,ORD-678026,How do I clean and maintain my Pro Headphones X? The user guide doesn't explain this well.,Product,Negative,medium,2026-06-09,new,No
TKT-107019,CUST-19766,ORD-947205,I was billed twice for my subscription. The invoice shows ORD-947205 for 349 but I only authorized one charge.,Billing,Negative,medium,2026-07-01,pending,No
TKT-107020,CUST-10900,ORD-361496,I cannot change my username. It keeps saying invalid format. Please help.,Account,Negative,medium,2026-06-02,resolved,No
TKT-107021,CUST-10023,ORD-262761,How can I delete my profile? I no longer wish to use this service. My customer name is Drew Green.,Account,Positive,high,2026-06-05,escalated,Yes
TKT-107022,CUST-19993,ORD-772103,"The delivery status for order ORD-772103 says delivered, but I haven't received anything at my home in Chicago.",Shipping,Neutral,high,2026-06-08,resolved,No
TKT-107023,CUST-18970,ORD-265929,I was billed twice for my subscription. The invoice shows ORD-265929 for 199 but I only authorized one charge.,Billing,Negative,urgent,2026-06-15,resolved,No
TKT-107024,CUST-16184,ORD-484772,The software crashes on startup on my MacBook Pro M2. It worked fine yesterday but now displays ERR_AUTH_FAILED_401.,Technical,Neutral,medium,2026-06-08,escalated,Yes
TKT-107025,CUST-17912,ORD-176182,Where is my package? The tracking for order ORD-176182 has not updated in 3 days. It was supposed to ship to Zion.,Shipping,Positive,low,2026-06-13,resolved,No
TKT-107026,CUST-18255,ORD-609103,Can you tell me the physical dimensions and weight of Pro Headphones X? I want to make sure it fits my desk.,Product,Neutral,medium,2026-06-17,in_progress,No
TKT-107027,CUST-10529,ORD-632989,I am unable to login on my iPhone 14 Pro. It keeps spinning and says ERR_RESOURCE_NOT_FOUND_404.,Technical,Neutral,medium,2026-06-08,resolved,No
TKT-107028,CUST-17918,ORD-536046,I need to change my registered email from samuel.lewis@example.com to another address.,Account,Negative,urgent,2026-06-04,in_progress,No
TKT-107029,CUST-11025,ORD-596525,Where is my package? The tracking for order ORD-596525 has not updated in 3 days. It was supposed to ship to Zion.,Shipping,Neutral,urgent,2026-06-23,pending,No
TKT-107030,CUST-19623,ORD-791548,I cannot change my username. It keeps saying invalid format. Please help.,Account,Neutral,low,2026-06-11,resolved,No
TKT-107031,CUST-16871,ORD-912887,Is 4K HDR Monitor compatible with Mac and Windows? I plan to use it on my Windows Desktop.,Product,Positive,urgent,2026-06-12,resolved,No
TKT-107032,CUST-18647,ORD-252025,Can you help me debug the sync issue on Samsung Galaxy S23? It shows database error ERR_RESOURCE_NOT_FOUND_404 constantly.,Technical,Negative,medium,2026-06-16,resolved,No
TKT-107033,CUST-17398,ORD-852640,The application screen is completely frozen on my iPad Air after the latest update.,Technical,Negative,low,2026-06-13,new,No
TKT-107034,CUST-15128,ORD-880050,Does Quantum Laptop 15 support integration with iPad Air? I couldn't find this spec in the manual.,Product,Positive,high,2026-06-20,pending,No
TKT-107035,CUST-12522,ORD-923655,Is Ultra Smartwatch v2 compatible with Mac and Windows? I plan to use it on my Android Tablet. please assist asap.,Product,Positive,low,2026-06-09,new,No
TKT-107036,CUST-12726,ORD-512361,I am unable to login on my Samsung Galaxy S23. It keeps spinning and says ERR_AUTH_FAILED_401.,Technical,Negative,low,2026-06-07,in_progress,No
TKT-107037,CUST-18152,ORD-255172,can you help me debug the sync issue on samsung galaxy s23? it shows database error err_ssl_handshake_failed constantly.,Technical,Negative,high,2026-06-09,pending,No
TKT-107038,CUST-10833,ORD-792943,Can you provide the tracking number or link for my shipping order ORD-792943? please assist asap.,Shipping,Neutral,low,2026-06-17,escalated,Yes
TKT-107039,CUST-11672,ORD-291013,"i'm trying to buy 4k hdr monitor from boston, but the payment keeps failing with billing code err_ssl_handshake_failed.",Billing,Positive,urgent,2026-06-09,escalated,Yes
TKT-107040,CUST-12492,ORD-222726,I am unable to login on my Android Tablet. It keeps spinning and says ERR_INVALID_LICENSE_KEY.,Technical,Negative,high,2026-06-07,escalated,Yes
TKT-107041,CUST-10360,ORD-885915,someone tried to access my profile from a different location. can you verify my login history?,Account,Negative,urgent,2026-06-09,resolved,No
TKT-107042,CUST-19441,ORD-173413,My order ORD-173413 was shipped via express delivery but it's delayed. Can I get a shipping fee refund?,Shipping,Negative,urgent,2026-06-20,new,No
TKT-107043,CUST-17060,ORD-905782,I am requesting a refund for order ORD-905782 since the product arrived damaged. The total amount was $129.,Billing,Positive,urgent,2026-06-09,new,No
TKT-107044,CUST-10232,ORD-460872,How can I delete my profile? I no longer wish to use this service. My customer name is Amelia Anderson.,Account,Neutral,urgent,2026-06-27,in_progress,No
TKT-107045,CUST-16455,ORD-190132,I need to change my registered email from pat.anderson@example.com to another address.,Account,Positive,low,2026-06-11,new,No
TKT-107046,CUST-11525,ORD-269290,How do I configure the firmware update on the Pro Headphones X? I'm getting a connection failure.,Technical,Neutral,high,2026-06-19,in_progress,No
TKT-107047,CUST-15535,ORD-885808,I am unable to login on my MacBook Pro M2. It keeps spinning and says ERR_DB_TIMEOUT_504.,Technical,Positive,low,2026-06-02,escalated,Yes
TKT-107048,CUST-13275,ORD-629562,how do i enable two-factor authentication (2fa) on my macbook pro m2? i want to secure my account.,Account,Negative,low,2026-06-17,resolved,No
TKT-107049,CUST-15435,ORD-278692,Does 4K HDR Monitor support integration with MacBook Pro M2? I couldn't find this spec in the manual.,Product,Negative,high,2026-06-19,pending,No
TKT-107050,CUST-15652,ORD-804084,I received a notification that order ORD-804084 was returned to sender. Why did that happen?,Shipping,Neutral,medium,2026-06-05,new,No
TKT-107051,CUST-16867,ORD-127481,How can I delete my profile? I no longer wish to use this service. My customer name is Xavier Quinn.,Account,Neutral,urgent,2026-06-18,pending,No
TKT-107052,CUST-16208,ORD-573810,Can you provide the tracking number or link for my shipping order ORD-573810?,Shipping,Neutral,urgent,2026-06-20,escalated,Yes
TKT-107053,CUST-18086,ORD-900727,I need to change my registered email from george.evans@example.com to another address. please assist asap.,Account,Neutral,medium,2026-06-12,pending,No
TKT-107054,CUST-10515,ORD-404994,"Hi, I noticed a double charge of $129 on my credit card for order ORD-404994. Can you please issue a refund?",Billing,Negative,urgent,2026-06-10,resolved,No
TKT-107055,CUST-15366,ORD-442835,Can you tell me the physical dimensions and weight of Pro Headphones X? I want to make sure it fits my desk.,Product,Positive,high,2026-06-17,resolved,No
TKT-107056,CUST-10180,ORD-366899,"the delivery status for order ord-366899 says delivered, but i haven't received anything at my home in miami. please assist asap.",Shipping,Positive,low,2026-06-18,in_progress,No
TKT-107057,CUST-12096,ORD-602685,Is 4K HDR Monitor compatible with Mac and Windows? I plan to use it on my iPad Air.,Product,Positive,medium,2026-06-19,new,No
TKT-107058,CUST-18136,ORD-888518,"Hi, I noticed a double charge of $349 on my credit card for order ORD-888518. Can you please issue a refund?",Billing,Negative,low,2026-06-22,pending,No
TKT-107059,CUST-15619,ORD-567641,Someone tried to access my profile from a different location. Can you verify my login history?,Account,Negative,low,2026-06-20,escalated,Yes
TKT-107060,CUST-11890,ORD-251103,how long does shipping to oakland take for the secure router pro? i need it before friday.,Shipping,Negative,low,2026-06-14,resolved,No
TKT-107061,CUST-10984,ORD-738802,"I'm trying to buy 4K HDR Monitor from Jacksonville, but the payment keeps failing with billing code ERR_RESOURCE_NOT_FOUND_404.",Billing,Neutral,low,2026-06-26,resolved,No
TKT-107062,CUST-18315,ORD-384132,Where is my package? The tracking for order ORD-384132 has not updated in 3 days. It was supposed to ship to Nashville.,Shipping,Negative,low,2026-06-22,in_progress,No
TKT-107063,CUST-16817,ORD-850823,The secure setup for Quantum Laptop 15 fails with code ERR_CONNECTION_TIMED_OUT. I have tried restarting the router already.,Technical,Neutral,urgent,2026-06-04,escalated,Yes
TKT-107064,CUST-15172,ORD-399415,I am unable to login on my iPhone 14 Pro. It keeps spinning and says ERR_SSL_HANDSHAKE_FAILED.,Technical,Positive,low,2026-06-21,escalated,Yes
TKT-107065,CUST-15873,ORD-672916,I am requesting a refund for order ORD-672916 since the product arrived damaged. The total amount was $49.,Billing,Positive,medium,2026-06-28,resolved,No
TKT-107066,CUST-11168,ORD-919999,I am looking at Ultra Smartwatch v2 and wanted to know if it comes with a warranty. What does the warranty cover?,Product,Negative,urgent,2026-07-01,new,No
TKT-107067,CUST-13454,ORD-316511,I want to compare 4K HDR Monitor with other models. What are the key advantages of this version?,Product,Positive,low,2026-06-18,pending,No
TKT-107068,CUST-10472,ORD-460470,I am looking at Noise-Cancelling Bud S and wanted to know if it comes with a warranty. What does the warranty cover?,Product,Neutral,urgent,2026-06-17,pending,No
TKT-107069,CUST-16340,ORD-421493,I am requesting a refund for order ORD-421493 since the product arrived damaged. The total amount was $599.,Billing,Neutral,high,2026-06-21,pending,No
TKT-107070,CUST-14733,ORD-326723,The secure setup for 4K HDR Monitor fails with code ERR_DB_TIMEOUT_504. I have tried restarting the router already.,Technical,Positive,medium,2026-06-26,escalated,Yes
TKT-107071,CUST-19737,ORD-511653,Can you provide the tracking number or link for my shipping order ORD-511653?,Shipping,Positive,high,2026-06-18,resolved,No
TKT-107072,CUST-16932,ORD-161694,Can you provide the tracking number or link for my shipping order ORD-161694?,Shipping,Positive,urgent,2026-06-15,escalated,Yes
TKT-107073,CUST-15973,ORD-679495,What is the battery life of Pro Headphones X? Does it support fast charging on Android Tablet?,Product,Negative,medium,2026-06-28,pending,No
TKT-107074,CUST-18012,ORD-739290,i received a notification that order ord-739290 was returned to sender. why did that happen?,Shipping,Positive,medium,2026-06-13,resolved,No
TKT-107075,CUST-12436,ORD-298037,Someone tried to access my profile from a different location. Can you verify my login history?,Account,Positive,urgent,2026-06-17,escalated,Yes
TKT-107076,CUST-17992,ORD-416982,How do I clean and maintain my Eco Charging Pad? The user guide doesn't explain this well.,Product,Negative,high,2026-06-16,new,No
TKT-107077,CUST-13942,ORD-537750,I was billed twice for my subscription. The invoice shows ORD-537750 for 199 but I only authorized one charge.,Billing,Positive,medium,2026-06-02,escalated,Yes
TKT-107078,CUST-18813,ORD-675571,How do I configure the firmware update on the Ultra Smartwatch v2? I'm getting a connection failure.,Technical,Negative,high,2026-06-13,escalated,Yes
TKT-107079,CUST-16466,ORD-519579,I need to update my billing address from Nashville to my new home. Can you help me?,Billing,Positive,urgent,2026-06-11,resolved,No
TKT-107080,CUST-18027,ORD-182131,I need to update my billing address from Los Angeles to my new home. Can you help me? please assist asap.,Billing,Neutral,urgent,2026-06-05,new,No
TKT-107081,CUST-11736,ORD-704041,I am looking at Noise-Cancelling Bud S and wanted to know if it comes with a warranty. What does the warranty cover?,Product,Negative,low,2026-06-11,resolved,No
TKT-107082,CUST-19346,ORD-502846,The secure setup for 4K HDR Monitor fails with code ERR_DB_TIMEOUT_504. I have tried restarting the router already.,Technical,Positive,low,2026-06-07,in_progress,No
TKT-107083,CUST-15599,ORD-364738,How do I configure the firmware update on the 4K HDR Monitor? I'm getting a connection failure.,Technical,Negative,medium,2026-06-09,in_progress,No
TKT-107084,CUST-11838,ORD-126203,"My profile has been suspended for security reasons, it says error ERR_INVALID_LICENSE_KEY. How can I unlock it? please assist asap.",Account,Neutral,low,2026-06-07,escalated,Yes
TKT-107085,CUST-15903,ORD-238863,I want to compare 4K HDR Monitor with other models. What are the key advantages of this version?,Product,Positive,high,2026-06-25,new,No
TKT-107086,CUST-17628,ORD-694318,I am requesting a refund for order ORD-694318 since the product arrived damaged. The total amount was $299.,Billing,Negative,high,2026-06-05,escalated,Yes
TKT-107087,CUST-13851,ORD-473955,My iPhone 14 Pro is throwing error ERR_SSL_HANDSHAKE_FAILED when trying to connect to the server. Please help.,Technical,Neutral,urgent,2026-06-05,pending,No
TKT-107088,CUST-12058,ORD-969452,"I'm trying to buy Pro Headphones X from Boston, but the payment keeps failing with billing code ERR_DB_TIMEOUT_504.",Billing,Neutral,urgent,2026-06-12,in_progress,No
TKT-107089,CUST-18734,ORD-433254,"The delivery status for order ORD-433254 says delivered, but I haven't received anything at my home in Tampa.",Shipping,Positive,medium,2026-06-07,resolved,No
TKT-107090,CUST-18550,ORD-867062,"The delivery status for order ORD-867062 says delivered, but I haven't received anything at my home in El Paso.",Shipping,Negative,medium,2026-06-24,pending,No
TKT-107091,CUST-12467,ORD-584542,I am looking at 4K HDR Monitor and wanted to know if it comes with a warranty. What does the warranty cover?,Product,Negative,urgent,2026-06-16,pending,No
TKT-107092,CUST-12741,ORD-671604,Can you provide the tracking number or link for my shipping order ORD-671604?,Shipping,Neutral,medium,2026-06-25,in_progress,No
TKT-107093,CUST-14735,ORD-365253,Is Pro Headphones X currently in stock in any physical stores near Houston?,Product,Negative,low,2026-06-21,escalated,Yes
TKT-107094,CUST-18024,ORD-819045,I forgot my password and the reset email is not arriving. My email is matthew.davis@example.com.,Account,Negative,medium,2026-06-22,new,No
TKT-107095,CUST-12301,ORD-306839,The secure setup for Ultra Smartwatch v2 fails with code ERR_RESOURCE_NOT_FOUND_404. I have tried restarting the router already.,Technical,Negative,high,2026-06-16,escalated,Yes
TKT-107096,CUST-10048,ORD-994066,Could you send me the invoice for my purchase of Pro Headphones X? Order ID is ORD-994066.,Billing,Positive,medium,2026-06-22,new,No
TKT-107097,CUST-13003,ORD-683823,Where is my package? The tracking for order ORD-683823 has not updated in 3 days. It was supposed to ship to Kansas City. please assist asap.,Shipping,Positive,high,2026-06-15,resolved,No
TKT-107098,CUST-13657,ORD-474685,The software crashes on startup on my Samsung Galaxy S23. It worked fine yesterday but now displays ERR_CONNECTION_TIMED_OUT.,Technical,Negative,medium,2026-06-12,escalated,Yes
TKT-107099,CUST-17387,ORD-512231,The application screen is completely frozen on my iPhone 14 Pro after the latest update.,Technical,Neutral,medium,2026-06-22,in_progress,No
TKT-107100,CUST-14040,ORD-898148,Is Noise-Cancelling Bud S compatible with Mac and Windows? I plan to use it on my Windows Desktop.,Product,Neutral,urgent,2026-06-22,escalated,Yes
TKT-107101,CUST-16366,ORD-795443,What is the battery life of Secure Router Pro? Does it support fast charging on MacBook Pro M2?,Product,Positive,high,2026-07-02,in_progress,No
TKT-107102,CUST-17531,ORD-450352,The software crashes on startup on my Android Tablet. It worked fine yesterday but now displays ERR_DB_TIMEOUT_504.,Technical,Negative,urgent,2026-06-03,escalated,Yes
TKT-107103,CUST-16741,ORD-508560,How long does shipping to Oakland take for the Pro Headphones X? I need it before Friday.,Shipping,Neutral,urgent,2026-06-18,resolved,No
TKT-107104,CUST-13389,ORD-253695,Where is my package? The tracking for order ORD-253695 has not updated in 3 days. It was supposed to ship to Denver.,Shipping,Neutral,low,2026-06-11,resolved,No
TKT-107105,CUST-17851,ORD-237755,Could you send me the invoice for my purchase of Noise-Cancelling Bud S? Order ID is ORD-237755.,Billing,Negative,high,2026-06-23,resolved,No
TKT-107106,CUST-13747,ORD-474642,Is Eco Charging Pad compatible with Mac and Windows? I plan to use it on my MacBook Pro M2.,Product,Neutral,medium,2026-06-22,pending,No
TKT-107107,CUST-17120,ORD-990383,I need to update my billing address from Nashville to my new home. Can you help me?,Billing,Negative,medium,2026-06-10,pending,No
TKT-107108,CUST-19727,ORD-613639,I'm experiencing slow speeds in Denver using Android Tablet. Is there an outage in my area?,Technical,Negative,medium,2026-06-22,pending,No
TKT-107109,CUST-12185,ORD-109529,I ordered Eco Charging Pad but the delivery address is incorrect. Can I change it to Xenia?,Shipping,Negative,high,2026-06-16,pending,No
TKT-107110,CUST-14533,ORD-672542,Can you provide the tracking number or link for my shipping order ORD-672542?,Shipping,Negative,high,2026-06-06,in_progress,No
TKT-107111,CUST-19991,ORD-705982,I need to change my registered email from natalie.robinson@example.com to another address.,Account,Neutral,urgent,2026-06-05,escalated,Yes
TKT-107112,CUST-14896,ORD-595014,How do I configure the firmware update on the Secure Router Pro? I'm getting a connection failure.,Technical,Negative,high,2026-06-14,pending,No
TKT-107113,CUST-16947,ORD-655743,how do i enable two-factor authentication (2fa) on my samsung galaxy s23? i want to secure my account.,Account,Negative,medium,2026-06-14,in_progress,No
TKT-107114,CUST-12267,ORD-163139,Is Ultra Smartwatch v2 compatible with Mac and Windows? I plan to use it on my iPhone 14 Pro.,Product,Neutral,high,2026-06-25,escalated,Yes
TKT-107115,CUST-19805,ORD-407566,My order ORD-407566 was shipped via express delivery but it's delayed. Can I get a shipping fee refund?,Shipping,Negative,high,2026-06-16,new,No
TKT-107116,CUST-10850,ORD-556087,How do I configure the firmware update on the Eco Charging Pad? I'm getting a connection failure.,Technical,Neutral,low,2026-06-16,resolved,No
TKT-107117,CUST-13607,ORD-378448,How do I enable two-factor authentication (2FA) on my Android Tablet? I want to secure my account.,Account,Positive,low,2026-06-11,new,No
TKT-107118,CUST-17703,ORD-443655,my samsung galaxy s23 is throwing error err_resource_not_found_404 when trying to connect to the server. please help.,Technical,Neutral,medium,2026-07-02,new,No
TKT-107119,CUST-16515,ORD-571282,Does Pro Headphones X support integration with MacBook Pro M2? I couldn't find this spec in the manual.,Product,Negative,low,2026-06-30,resolved,No
TKT-107120,CUST-10209,ORD-256843,I'm experiencing slow speeds in Houston using Windows Desktop. Is there an outage in my area?,Technical,Neutral,low,2026-06-12,in_progress,No
TKT-107121,CUST-16195,ORD-394853,"My profile has been suspended for security reasons, it says error ERR_CONNECTION_TIMED_OUT. How can I unlock it?",Account,Positive,low,2026-06-07,escalated,Yes
TKT-107122,CUST-13910,ORD-263750,"Hi, I noticed a double charge of $1499 on my credit card for order ORD-263750. Can you please issue a refund?",Billing,Negative,medium,2026-06-30,escalated,Yes
TKT-107123,CUST-19551,ORD-390378,I was billed twice for my subscription. The invoice shows ORD-390378 for 199 but I only authorized one charge.,Billing,Positive,low,2026-06-30,pending,No
TKT-107124,CUST-10985,ORD-884593,i am looking at 4k hdr monitor and wanted to know if it comes with a warranty. what does the warranty cover?,Product,Neutral,high,2026-06-15,escalated,Yes
